id,spend12,age,dist,pop,tripFreq,nMarketing
5937167.341,875.19,56,1.28,47116,2.17,0
5780236.456,554.5,40,3.225,44588,0.62,1
3210495.035,425.42,37,2.803,45903,0.62,0
2267336.495,441.1,36,3.809,20445,0.43,1
5288842.01,687.05,46,9.053,45444,2.48,1
5933604.718,946.77,48,2.274,42549,1.73,3
5234255.842,382.64,33,1.624,46822,0.2,1
5637108.879,369.59,35,8.569,27980,0.51,0
2828164.62,943.18,59,4.899,25811,1.57,0
1735761.516,576.84,44,8.635,56377,2.54,0
1452056.932,1004.84,61,1.343,42380,2.63,0
4739699.746,330.85,31,5.014,34026,0.86,0
1657882.415,522.81,43,6.165,55820,0.76,0
1248281.847,486.25,38,6.344,30719,1.62,1
4491030.731,830.45,42,1.582,44292,2.44,3
5913586.187,443.15,38,1.254,59629,2.46,0
3507782.873,807.3,51,2.971,57751,1.43,1
3608840.042,1272.6,69,1.253,49663,2.28,0
4726735.732,860.9,49,2.608,31960,0.8,2
4595777.854,483.89,37,2.431,55152,0.7,1
5174778.557,560.18,43,1.828,55125,0.95,0
4533297.258,1012.88,55,4.683,47422,0.08,2
2616332.532,912.46,56,4.999,26295,1.11,1
5887077.131,1024.82,60,1.347,27218,0.07,1
3783250.556,1166.31,66,3.108,26345,1.37,0
4963443.077,370.47,35,1.326,31303,3,0
4771280.468,1057.35,51,1.84,22956,1.97,3
2596270.22,888.97,54,1.012,31588,0.53,1
5403363.389,201.33,24,2.679,32754,2.4,0
2101002.14,707.42,48,1.627,39346,1.31,1
1820499.321,453.29,38,6.849,56132,2.98,0
1907603.41,345.64,34,8.214,35362,1.11,0
4614022.105,973.9,59,3.057,40353,1.03,0
5295480.569,281.69,30,10.428,45251,0.75,0
1118371.386,866.89,56,4.714,46993,2.42,0
4265397.394,1166.93,65,6.745,47523,0.56,0
4699304.147,1173.39,64,10.172,55165,1.16,1
5267162.774,634.76,44,8.711,59372,0.33,1
2586718.296,757.72,49,1.824,59178,0.29,1
4299102.875,828.64,55,1.936,55982,0.08,0
1831821.783,299.24,29,1.145,57996,2.05,0
4515867.891,389.65,34,1.862,35698,2.23,0
3860336.873,1051.17,60,7.655,42727,2.82,1
1113543.253,865.01,55,5.471,56590,2.82,0
4986558.124,1171.13,64,2.908,49812,2.1,1
2792144.135,834.04,55,1.032,37235,1.63,0
1616457.64,574.47,41,1.925,36275,1.77,1
2150314.618,697.32,35,1.561,38198,0.48,3
1088362.159,799.44,53,1.438,30683,1.28,0
1579550.022,826.3,52,2.061,27051,0.59,1
3333204.759,1081.3,63,6.274,45093,1.38,0
3467550.284,623.53,45,1.129,26452,0.25,1
1804638.201,1236.48,62,5.605,31356,2.53,2
3715282.973,437.66,34,6.677,52449,0.14,1
2268041.13,1029.16,62,1.664,37906,0.28,0
1045081.489,826.32,54,5.789,20054,2.82,0
1194214.263,612,40,7.555,51716,0.02,2
1267995.452,785.94,52,2.38,44331,2.66,0
4995587.617,883.67,56,9.335,41478,0.27,0
4037811.059,519.85,39,2.011,58319,1.7,1
3674836.738,859.75,55,4.894,41347,0.6,0
2460202.724,1472.48,72,9.343,56031,2.84,1
5576236.237,394.43,37,7.82,46999,0.05,0
3192090.799,622.09,43,6.623,35138,2.48,1
3475929.449,642.6,48,6.857,20395,1.74,0
2294495.227,1047.97,62,2.126,42551,2.97,0
1015205.701,953.95,56,6.486,52424,1.44,1
2196159.485,644.98,48,8.596,28721,1.83,0
5306950.785,570.34,44,1.321,43739,1.87,0
3139308.986,209.65,22,2.022,36709,0.98,0
2362120.55,500.63,37,3.921,55465,1.3,1
3765641.54,784.67,46,1.51,30509,1.68,2
2468920.979,441.45,38,1.131,45392,0.06,0
2773613.681,973.72,59,8.337,39568,0.48,0
3791988.066,896.89,57,5.719,26837,0.42,0
4789503.602,940.1,56,4.672,56362,1.55,1
1404321.19,1216.63,67,7.795,56016,2.57,0
5722759.06,826.94,55,1.636,59759,1.61,0
1517436.966,860.52,55,9.2,28591,1.33,0
5419522.592,548.81,40,1.608,46324,2.51,1
4592604.352,532.44,42,11.26,51960,2.04,0
3919676.539,1021.66,61,6.637,49532,1.04,0
3171294.76,943.14,58,1.932,42887,2.22,0
5484053.571,918.19,57,7.115,36759,1.37,0
5818124.066,1035.17,61,3.755,59561,0.32,0
5175753.351,250.25,25,3.174,26870,1.51,0
5459817.347,1143.68,63,3.967,41612,0.87,1
2621078.607,757.26,50,1.158,43594,0.22,1
1724904.748,837.44,53,1.313,45680,0.3,1
1246606.166,503.73,39,8.626,30254,1.37,1
2490803.83,643.44,45,2.089,26231,0.66,1
1704834.76,531.72,43,8.175,47299,1.9,0
5731550.396,771.11,53,6.543,32459,2.1,0
3106161.803,548.52,44,4.345,48078,0.22,0
5784087.229,365.2,33,1.437,48892,1.19,0
3732056.804,743.02,52,10.506,37335,1.06,0
3624347.013,457.14,39,1.389,38957,1.55,0
3773902.04,431.96,38,3.55,40714,1.87,0
1363868.952,458.68,38,7.643,58368,1.21,0
1753192.105,783.63,54,1.131,46495,0.02,0
5037149.637,529.37,43,4.922,31523,2.23,0
3982589.031,1135.95,59,2.122,57118,1.32,2
2637262.367,660.65,46,9.45,58692,2.34,1
3529042.403,1154.37,65,1.017,46858,0.7,0
2288269.049,702.67,50,6.25,34917,0.37,0
1404133.809,771.03,53,7.818,23279,1.52,0
4556813.808,972.02,58,6.98,53338,2.4,1
4479558.419,885.42,55,6.762,48588,2.06,1
2780808.343,678.28,47,1.246,57346,0.59,1
2827261.823,774.97,51,5.65,44730,0.77,1
5357241.376,1028.7,59,4.584,48483,1.17,1
4697943.774,839.62,55,6.829,55513,2.5,0
4047433.385,941.94,58,5.27,48812,1.27,0
3578140.799,798.55,53,1.012,22326,2.47,0
3611621.359,980.81,57,1.582,47730,1.31,1
4524860.342,548.56,43,5.425,48068,1.96,0
1553047.758,842.06,49,5.247,22916,1.95,2
1442677.148,491.06,40,2.699,31619,2.06,0
5927931.356,652.56,46,11.57,29802,0.19,1
4252977.598,769.36,53,8.463,42060,1.19,0
1248180.547,1169.06,65,5.462,56521,2.07,0
4236199.965,858.66,55,9.992,42615,0.92,0
2023629.062,314.06,31,9.326,58803,2.55,0
1896175.675,884.43,56,9.296,46234,0.69,0
5072206.867,583.04,44,5.736,49552,0.77,0
3384182.037,600.95,46,7.793,41093,1,0
4227336.698,657.75,45,8.042,59888,0.05,1
5749640.725,877.58,51,2.805,20131,1.77,2
4625012.47,813.69,54,6.638,38690,0.15,0
4861438.076,864.12,53,1.399,36024,1.64,1
5626723.952,1004.12,61,2.871,50002,1.45,0
1659521.08,810.88,51,4.231,59303,1.92,1
5605744.66,859.72,55,3.577,22014,2.71,0
2905983.941,392.06,35,2.932,46355,0.25,0
4514415.354,891.23,56,4.317,53567,1.03,0
4696711.587,1001.38,60,1.363,57173,0.8,0
1590960.004,1091.01,61,5.135,22560,0.11,1
2873449.688,942.75,56,4.26,43710,0.82,1
3663753.962,798.48,54,3.129,38993,1.31,0
3050585.102,1220.39,65,9.401,59686,2.41,1
2407834.05,616.83,43,7.841,56521,0.63,1
1827903.557,755.24,51,9.806,25714,1.29,0
3104386.191,480.96,41,1.729,43988,0.46,0
2161904.266,657.2,49,2.474,59765,0.06,0
4752892.255,951.9,59,2.426,37654,1.17,0
2166597.737,1134.83,64,2.468,59963,2.37,0
2748181.912,661.31,45,11.253,41195,0.69,1
1939982.79,1101.03,64,1.865,47765,2.82,0
2041980.08,446.41,39,1.613,45240,0.42,0
1325218.472,603.88,46,1.774,47207,0.23,0
2522193.343,1139.12,59,7.026,53725,1.51,2
5273457.665,1115.31,64,1.243,40569,0.76,0
2729325.845,608.75,45,1.12,56237,1.94,0
1887283.761,493.53,40,1.128,21478,1.95,0
2049045.461,868.44,56,1.067,52623,1.85,0
5741810.801,351.6,34,6.412,52220,2.65,0
2257675.699,361.31,35,5.978,31912,0.35,0
1077539.224,678.52,47,3.873,20426,0.75,1
2940346.695,708.43,48,3.339,39740,0.69,1
2624291.133,1128.9,63,2.872,54720,2.89,1
1657532.285,796.88,51,7.515,30139,1.94,1
1786364.238,1117.31,54,2.847,29234,0.94,3
1188817.075,786.59,53,3.084,58093,2.17,0
4586351.111,463.2,39,6.63,58404,0.93,0
4749471.176,525.84,43,3.237,58729,1.25,0
2525001.775,1057.48,62,5.32,24639,0.05,0
1351100.701,700.48,50,1.235,32573,1.06,0
4083035.088,1504.26,75,1.39,28037,2.27,0
5389260.188,869.18,53,1.828,44495,2.58,1
3443869.305,914.86,57,3.118,30463,2.44,0
5603516.026,410.5,36,11.776,53518,0.75,0
4660240.34,988.45,60,7.628,37352,0.79,0
4594089.613,631.53,47,5.595,41285,0.13,0
5232929.337,545.26,43,1.029,57763,0.63,0
4669559.984,983.74,59,1.054,51412,2.54,0
3306433.721,918.32,57,4.498,29359,2.82,0
4314211.211,1020.52,62,1.142,28947,0.04,0
4457393.424,544.69,42,5.398,26889,1.89,0
1931985.601,807.59,47,6.478,47660,2.36,2
1178064.805,933.59,58,9.51,41813,2.17,0
1550936.032,939.23,56,1.296,35008,1.07,1
2228937.985,709.94,47,5.525,47662,1.79,1
4138464.553,1472.58,65,2.116,50570,2,3
4633621.505,1238.99,67,5.172,33423,2.82,0
4014100.532,304.91,30,4.795,59054,2.12,0
3511925.207,622.82,46,1.34,28957,1.09,0
3362900.209,926.91,55,2.089,39455,2.42,1
4439526.717,897.86,56,3.068,29864,0.02,1
3797847.448,1192.95,56,9.505,56012,2.34,3
1117199.628,1040.07,59,2.128,48359,2.58,1
3020235.371,541.75,42,2.704,21554,2.35,0
1256182.719,900.91,57,3.727,30208,1.37,0
5115990.434,561.59,42,1.405,41726,0.36,1
1591259.768,653.56,48,2.162,53138,2.15,0
5310660.262,888.51,57,1.027,30028,1.94,0
1086213.042,388.73,31,8.115,33657,2.2,1
4959219.485,1407.78,73,1.629,43825,0.75,0
4707336.577,999.42,61,11.338,34513,0.39,0
5883121.963,380.7,32,4.997,42965,2.96,1
5944152.362,891.52,55,1.315,50574,2.49,1
1535502.635,757.3,52,1.257,25404,2.64,0
5610156.498,805.82,52,4.958,47439,0.41,1
2346378.94,611.27,44,9.035,26459,1.57,1
5451098.815,883.86,57,1.013,34664,2.26,0
5625042.166,650.93,47,10.705,50036,0.29,0
2963274.729,632.98,45,4.368,22506,2.29,1
4757103.12,524.18,42,2.182,50110,1.72,0
1889088.493,540.56,42,2.218,51193,2.41,0
3440991.816,332.88,33,1.716,22331,1.1,0
1584512.956,802.25,52,1.604,20571,1.17,1
2398616.435,680.36,47,2.249,20702,0.25,1
4118446.227,704.98,49,3.827,20669,2.11,0
5347201.649,390.09,35,3.536,36683,1.55,0
3113815.286,670.05,46,1.916,25593,0.65,1
1712452.243,857.21,56,11.319,20949,0.63,0
2103249.189,578.62,45,1.721,26803,0.87,0
2272608.115,592.55,42,3.038,45216,0.89,1
1043407.137,747.86,51,10.371,54548,0.25,0
1883448.567,945.86,57,8.135,49442,2.65,1
3099075.441,775.21,53,3.566,27966,2.83,0
4588315.224,850.75,49,7.171,36880,0.1,2
5148083.102,1087.59,61,8.011,49526,0.68,1
5484815.974,655.43,47,7.529,57412,2.61,0
5219953.171,1485.27,74,6.027,35440,0.94,0
1770358.341,709.62,48,1.81,49039,0.4,1
2740275.644,649.28,47,3.326,48397,0.83,0
1087698.691,562.85,41,12.043,24594,2.06,1
4838415.815,832.82,54,5.688,53755,2.86,0
3671497.574,975.02,59,2.224,25450,0.35,0
2952696.614,607.94,45,11.207,26461,1.5,0
5652695.977,985.59,60,5.531,57373,2.1,0
4314096.093,640.65,44,6.664,27033,0.49,1
3001757.765,1134.18,63,3.901,50761,1.08,1
5312391.03,1334.42,68,1.694,59574,2.96,1
5577592.367,480.34,41,9.213,21256,0.73,0
1798367.248,778.21,53,7.134,34169,1.04,0
1835436.914,1176.01,64,4.842,33353,0.18,1
5562666.247,443.93,36,2.151,41657,1.16,1
1205676.371,964.62,57,4.864,32897,0.71,1
5422124.195,832.87,54,4.48,23905,1.36,0
4860574.225,544.83,43,7.942,50311,1.19,0
5456100.091,1005.59,58,1.425,33085,2.74,1
5471706.819,503.37,40,3.244,29534,2.04,0
1192143.372,560.36,43,5.103,46209,1.33,0
3403368.044,548.85,40,1.152,46887,1.81,1
2321935.756,835.35,54,1.394,39951,1.35,0
1300039.483,511.98,42,1.104,36869,2.3,0
2671479.911,733.09,50,7.468,23816,1.62,0
5585252.735,451.99,38,10.378,32123,0.12,0
2362134.716,1019.42,61,1.193,22483,0.39,0
4172323.47,446.79,39,1.496,47663,0.26,0
5358200.518,1206.08,66,1.445,39311,2.99,0
5890318.431,912.96,55,3.936,29766,0.21,1
2572709.453,341.41,32,5.14,49351,0.1,0
3129124.296,567.42,45,4.351,34953,0.31,0
4047686.749,868.28,54,1.548,45753,1.18,1
5312522.811,937.84,56,6.387,51778,2.15,1
2305829.498,443.22,39,1.302,35556,0.78,0
5353629.084,948,59,5.807,49988,0.99,0
4245603.037,644.24,48,1.134,21859,2.7,0
2928814.828,850.5,55,6.397,29969,2.89,0
1539541.359,772.1,53,6.78,58767,0.93,0
2139969.396,587.66,45,1.543,54992,0.84,0
3612823.847,1671.88,79,2.545,27271,2.35,0
5099416.31,1281.83,69,2.489,40343,1.85,0
2785648.045,1417,71,1.795,33915,0.92,1
4000922.035,834.58,52,3.382,53072,2,1
4215041.47,913.75,57,4.914,37961,1.97,0
4813282.525,726.78,50,1.494,24778,0.51,0
1965405.765,1395.92,71,8.815,29582,0.27,1
5691971.082,410.32,37,5.321,50053,0.57,0
3426307.203,976.32,57,2.721,24947,0.38,1
5834696.259,1062.46,60,1.481,57104,0.57,1
2555605.52,975.15,58,8.054,27740,1.85,1
1064952.068,1067.01,57,5.272,35448,2.51,2
2957575.553,419.83,37,6.031,27060,0.79,0
5269987.56,942.98,52,2.458,50275,2.06,2
1377916.548,669.65,49,5.903,56900,1.94,0
2457923.368,580.3,45,1.655,49410,1.87,0
1612029.595,678.84,47,10.123,43285,2.73,1
3973228.751,577.7,45,3.111,37660,0.13,0
2020481.564,1127.24,62,4.717,35014,2.98,1
3876550.93,578.31,44,2.54,45210,0.41,0
5627892.507,422.94,37,8.431,50751,0.88,0
4282357.127,965.36,49,9.052,22374,0.72,3
3149218.757,993.36,50,11.82,47670,2.28,3
4890724.004,475.05,39,2.033,32191,1.88,0
3610579.388,865.01,55,1.837,33003,2.92,0
2137225.288,616.11,47,1.562,42920,0.79,0
4878029.558,548.53,44,1.931,50768,2.07,0
4109944.499,644.23,48,6.682,36129,0.63,0
2819759.04,923.24,57,12.033,30659,1.54,0
4021652.603,972.61,58,2.452,47871,0.84,1
5874878.664,611.17,44,1.177,53332,2.59,1
3970124.185,521.25,41,6.335,42722,2.6,0
5163038.295,677.91,48,1.97,31979,2.31,0
4381866.472,444.28,39,1.916,23738,2.94,0
1513765.226,829.09,54,9.361,29761,0.49,0
4148942.817,486.8,38,2.976,36963,0.71,1
5327643.726,525.45,40,10.048,25705,2.51,1
4622768.041,442.12,37,5.221,40549,2.6,0
3949049.819,1505.5,75,4.269,27657,1.94,0
5215303.913,573.15,45,1.278,39992,1.15,0
2721421.643,566.79,43,4.94,34605,2.41,0
3831886.181,771.91,53,10.931,23688,1.48,0
2024874.364,492.37,38,11.384,42997,0.96,1
3209701.972,767.34,52,2.98,29407,2.54,0
1511666.237,645.05,48,1.204,31359,2.8,0
3784545.305,1266.95,69,5.384,22953,1.04,0
1669332.244,716.85,50,4.324,59718,0.08,0
3019536.542,840.52,53,1.775,49636,1.19,1
3837216.307,917,55,1.563,30777,2.95,1
4326697.121,1013.16,60,2.506,33876,2.68,0
1455263.411,883.01,54,1.699,47040,0.33,1
5863571.886,331.54,32,1.29,56767,1.01,0
5682994.469,479.12,41,2.053,54846,0.5,0
5260689.475,767.68,53,5.581,20905,0.12,0
4055622.231,1132.09,64,2.143,58141,0.63,0
4535474.726,612.77,43,1.189,56861,2.96,1
4946615.553,340.58,30,5.457,42122,0.55,1
3034503.502,836.74,54,3.797,41158,0.85,0
2989008.487,621.77,47,3.831,43498,2.21,0
1068150.59,957.14,57,5.488,56673,1.09,1
2885661.674,778.34,52,1.247,56106,0.36,0
3897931.391,972.01,59,9.031,35988,2.2,0
4091922.741,384.01,35,2.547,44339,2.09,0
3671228.906,1297.54,67,1.808,27756,1.92,1
5334309.669,556.41,42,3.132,59521,0.22,1
2664926.47,463.65,40,2.652,59294,1.2,0
1944001.299,1017.01,61,2.482,47606,0.23,0
1546155.229,811.96,54,5.298,31166,0.8,0
5193589.156,971.27,60,5.425,26678,0.95,0
2213734.588,947.33,59,11.213,24906,1.73,0
2745231.393,965.36,57,2.477,31119,2.96,1
1692467.719,516.42,41,1.099,20657,2.95,0
3722105.003,811.51,51,5.584,31104,2.11,1
4639068.245,477.17,39,4.131,34095,1.99,0
3868811.861,940.07,58,4.423,50848,2.98,0
4768342.938,684.05,47,1.306,45144,2.96,1
4777025.549,1220.72,67,2.263,34304,0.17,0
3639392.11,1004,60,1.366,35408,1.3,0
4763124.797,776.66,50,6.299,59535,1.57,1
2539725.568,912.36,55,2.119,33215,0.72,1
2204659.913,1041.81,52,9.745,55663,1.07,3
2435499.581,856.84,54,1.966,29411,0.65,1
4503112.672,1275.68,69,2.064,48922,0.87,0
2306866.807,635.14,45,1.783,55310,0.92,1
1232094.908,814.43,54,2.55,38857,0.3,0
2777550.37,527.41,43,6.903,26717,0.44,0
3623895.301,336.15,33,2.864,53739,0.79,0
4850163.183,497.92,40,1.713,28453,1.26,0
2226863.225,632.55,45,11.548,58823,1.96,1
2611376.293,522.12,40,2.467,45308,1.68,1
3370196.42,723.52,50,1.014,59593,0.14,0
3414649.514,882.74,51,1.473,45962,2.71,2
1973013.856,654.11,47,10.511,32210,1.62,0
5569299.413,811.62,54,3.929,24635,0.8,0
4013788,1262.07,67,10.595,31630,2.47,1
2311429.138,833.04,53,4.93,38736,2.58,1
4976008.029,745.95,49,1.7,48448,1.16,1
3777936.419,980.76,58,6.568,39005,1.76,1
2707499.403,709.24,50,1.081,44138,1.6,0
5780456.315,904.92,55,9.284,47314,0.76,1
2700950.662,1205.4,66,7.684,34975,2.38,0
1738987.412,352.39,32,2.274,46649,1.39,0
3361835.748,744,49,2.537,32913,1.11,1
4486563.718,715.82,51,8.697,47771,1.25,0
3273854.848,1706.95,79,6.548,47992,0.79,1
3977005.559,1127.48,64,2.043,33500,2.99,0
3925420.639,1249.35,63,6.494,33114,2.83,2
5925924.655,483.8,38,1.092,31850,1.47,1
1057910.364,564.26,43,1.534,39128,1.77,0
2958100.71,913.25,58,11.182,32038,2.24,0
3029048.619,682.93,34,4.416,51638,0.91,3
2066471.681,823.74,55,2.261,26773,0.54,0
3358927.056,946.3,57,3.074,41833,2.62,1
5475824.275,485.28,41,10.539,43442,2.78,0
2557536.188,969.17,59,9.408,26429,2.41,0
1367477.78,1230.09,65,1.991,34070,2.52,1
3314619.678,595.46,31,6.878,29876,0.46,3
2320242.778,610.02,44,11.272,41463,2.35,1
1633534.411,671.79,49,4.209,31717,2.12,0
2388514.334,1032.66,61,1.519,52008,2.57,0
2129983.785,1050.17,62,1.081,27123,0.94,0
4839391.584,476.62,39,1.244,55729,0.52,0
5546204.939,704.73,47,1.695,33705,1.04,1
3099441.788,756.05,39,7,27010,0.77,3
4296004.583,753.53,51,4.853,24733,1.9,0
5469752.155,849.34,55,11.92,47430,1.68,0
4402110.589,947.46,56,2.481,39789,1.46,1
5911028.686,531.48,43,6.123,50882,1.92,0
3421505.463,508.92,42,7.071,50725,1.19,0
4368439.102,1298.92,67,2.302,22026,2.89,1
2164975.341,752.49,51,1.875,27945,0.99,0
3134729.447,416.11,32,7.865,40687,2.4,1
1263369.259,855.83,54,9.499,35752,0.42,1
3115189.466,852.16,55,4.125,39890,2.12,0
3816920.584,841.94,55,4.722,55476,0.28,0
3475409.269,697.7,50,3.565,47464,1.83,0
2567177.869,1511.21,71,4.709,22143,2.96,2
5092666.615,859.83,53,5.708,51187,1.36,1
4398862.372,668.68,49,2.093,29022,2.88,0
5048879.952,1049.92,56,1.278,40901,1.3,2
2680154.842,736.8,49,6.567,40023,2.62,1
1021781.045,324.51,21,4.486,25416,1.12,2
3465588.324,624.81,47,1.683,26648,0.81,0
4577102.92,920.67,58,2.535,25624,0.66,0
1033684.203,849.59,55,4.046,20818,1.46,0
4936668.91,801.41,53,10.443,36943,2.53,0
2995890.782,1158.15,65,2.745,56607,2.6,0
4368974.773,605.92,46,1.011,22740,1.78,0
1128404.405,1004.53,59,1.541,25780,2.67,1
5595456.766,970.82,60,11.15,29531,1.47,0
5410721.777,751.96,51,7.513,23509,0.91,0
3305449.721,774.9,52,1.101,21365,1.63,0
2496374.457,798.1,41,2.795,44603,1.79,3
3060099.303,266.78,28,7.89,27626,2.36,0
5672631.335,803.22,53,11.516,38098,0.3,0
5993784.537,960.33,57,6.888,33865,2.17,1
5681819.772,887.38,55,7.001,53320,0.74,1
5949149.071,601.74,46,4.268,45659,2.35,0
5843756.804,965.64,57,2.076,26312,0.55,1
1046702.287,621.4,47,4.753,54589,1.9,0
4318506.511,696.59,47,4.485,57389,1.48,1
2236823.715,836.34,52,1.014,34184,0.46,1
1935282.396,856.72,53,6.051,24758,0.31,1
1334998.904,1032.91,56,1.266,37864,1.71,2
4549927.96,861.96,56,11.632,45441,0.83,0
3844995.72,681.02,41,3.008,57343,1.88,2
2395971.901,886.07,50,5.706,27317,2,2
5215687.816,974.23,60,2.393,24064,1.14,0
2036219.195,820.24,54,3.858,48115,1.89,0
4655673.432,951.63,58,5.611,35422,2.94,0
2797877.464,1048.41,52,3.044,24480,1.8,3
3921091.305,1100.01,61,3.459,28077,2.44,1
1704806.872,1169.54,60,9.158,45801,1.12,2
5812826.624,879.14,56,1.102,51350,0.15,0
3047631.911,594.16,43,6.495,44503,2.79,1
5037352.132,663.45,45,1.195,35942,2.36,1
4504356.662,841.38,55,10.567,29624,2.68,0
5485401.064,616.37,46,1.902,40698,1.27,0
1933861.273,464.84,38,6.967,46210,2.85,0
4232026.129,1109.62,59,3.696,50970,1.46,2
1177140.95,1054.75,61,9.695,22481,0.21,1
2579022.506,809.36,51,3.085,20280,1.85,1
1086074.094,610.09,44,4.235,28997,2.13,1
4769077.89,723.32,51,8.982,43757,1.26,0
5704489.922,881,54,3.483,20793,0.66,1
3374925.595,722.01,51,1.366,49443,1.44,0
5601501.412,621.07,46,7.972,20651,2.58,0
5276677.707,550.63,43,2.88,43528,0.83,0
3865094.75,886.34,54,7.58,55012,0.14,1
5325756.975,608.77,38,9.495,25445,2.79,2
4572795.943,1081.73,61,7.2,53195,1.02,1
3986993.958,621.37,43,1.626,32210,2.45,1
2441078.914,864.06,54,2.229,23261,2.07,1
2795835.354,1025.06,61,8.282,53996,2.17,0
2685214.428,1565.43,76,9.404,21517,2.71,0
3943542.679,505.05,42,9.122,51761,1.22,0
2812979.901,693.78,43,1.369,50669,0.22,2
4394656.152,558.21,43,4.862,29001,2.38,0
2901560.07,1105.11,64,3.843,47948,1.14,0
3157610.976,703.34,49,1.437,26720,2.59,0
4594148.129,914.35,56,2.637,28971,0.54,1
4881768.071,882.94,57,6.05,45980,1.3,0
3690064.699,1680.6,72,4.822,48474,2.22,3
4354589.011,664.75,49,2.216,42311,0.98,0
2918893.604,729.31,50,1.77,43320,1.68,0
2736699.23,798.24,40,10.282,33983,1.13,3
4200786.359,707.96,49,6.597,47278,2.39,0
3406059.24,608.76,38,3.572,50104,1.26,2
3361027.345,1034.19,60,3.061,37353,1.1,1
1214647.726,734.62,48,1.709,51229,2.29,1
1750516.222,925.23,55,5.249,27813,1.97,1
1315679.227,1178.66,56,1.559,22624,2.23,3
4179039.505,697.32,48,5.978,50856,0.42,1
2057781.418,792.99,53,4.759,48998,2.14,0
4279386.406,970.12,59,6.32,59064,1.95,0
3775683.664,481.05,40,1.386,49262,0.46,0
4510594.186,735.31,48,5.528,40323,0.88,1
3065018.094,896.99,54,1.141,45411,2.38,1
5167670.863,837.27,52,2.048,40782,2.35,1
5721027.105,557.89,40,1.262,44915,1.01,1
2237986.695,285.76,23,4.879,25067,2.44,1
2296081.734,690.04,50,7.367,38924,0.5,0
2741589.508,1184.19,64,3.919,24582,0.39,1
5434674.536,757.54,40,3.778,57811,0.19,3
3662964.286,555.64,43,6.639,47729,2.64,0
4478402.118,531.88,43,11.795,21062,2.47,0
1449343.995,546.98,44,10.684,32572,1.45,0
4590118.005,606.81,46,3.74,33086,1.18,0
1834137.496,563.62,45,1.344,38397,0.11,0
2085635.172,1261.85,67,9.681,46000,1.16,1
5375399.195,651.34,44,3.967,51362,2.74,1
3516009.501,976.21,60,8.198,56925,1.87,0
3792717.969,712.93,47,3.289,45645,2.36,1
4192026.909,860.79,54,1.791,31234,2.2,1
4254475.388,1240.58,59,6.971,22637,0.03,3
4382075.282,790.93,41,3.083,48683,2.54,3
4473686.989,382.62,34,3.42,35460,2.3,0
5018085.714,1067.29,62,6.54,49451,1.34,0
3969367.841,633.54,46,6.98,48289,2.52,0
1641549.195,891.96,56,7.706,36043,1.9,0
2816295.702,430.91,37,4.01,41044,0.88,0
4164470.368,1124.74,62,3.759,56754,2.09,1
5890330.797,738.07,49,2.551,37585,1.52,1
3458828.028,586.39,44,6.7,22667,1.85,0
5367075.622,805.83,54,2.557,57869,2.15,0
4401514.585,660.3,46,1.588,58711,0.85,1
2291280.388,1190.22,57,1.127,37813,2.48,3
2221122.077,603.9,39,2.523,42053,2.65,2
4892649.757,776.12,50,3.528,58116,0.04,1
5947628.451,628.31,43,4.376,24388,2.71,1
1345352.114,474.99,40,5.572,53930,0.35,0
1794871.236,816.68,51,2.1,42251,2.13,1
1333402.436,796.33,53,1.762,35561,2.01,0
3373658.88,319.85,26,8.07,51537,2.16,1
5378203.301,823.09,55,1.344,44429,0.4,0
4275877.975,757.1,50,7.932,52529,0.03,1
2980246.626,946.2,57,6.443,38956,2.98,1
1678634.701,1637.34,71,2.83,50297,1.58,3
3971761.92,438.62,35,11.852,34716,0.88,1
1716189.637,621.19,47,5.691,26370,2.18,0
3748363.293,839.16,43,5.892,54097,1.49,3
2536125.839,623.46,46,7.355,30666,0.86,0
2446622.036,463.73,39,2.541,42677,1.97,0
4397661.544,1234.26,67,7.137,35874,0.9,0
4539934.728,516.74,34,4.979,45420,0.98,2
4585821.595,651.08,45,4.693,54995,1.41,1
3057787.261,619.75,47,2.224,29317,2.28,0
1333581.188,604.76,46,4.084,53383,1.85,0
5681842.176,824.69,55,3.766,45075,0.79,0
4414906.323,242,21,1.153,33051,1.87,1
5377801.843,405.1,36,9.917,32074,1.94,0
5231344.999,616.32,44,7.247,59478,0.39,1
5972392.182,766.43,49,8.951,50790,2.05,1
3637398.231,1146.21,63,6.177,27368,2.55,1
5342843.265,678.98,48,1.294,20002,1.08,0
1083670.948,769.34,52,1.241,23501,1.4,0
5192116.695,911.04,55,9.61,47710,2.95,1
4283256.585,566.56,43,4.071,43357,2.87,0
5493994.422,891.42,54,2.691,24802,1.89,1
5902740.621,1034.49,60,1.161,53036,2.28,1
2561926.291,1060.64,60,2.513,53537,1.85,1
1166965.403,479.48,39,4.363,56502,2.04,0
1526600.579,696.67,50,7.89,46099,1.94,0
2579339.643,787.69,51,2.693,51787,2.62,1
4601965.493,956.16,57,3.007,30996,2.6,1
1920170.901,828.31,55,1.087,37661,1.97,0
5997338.726,773.87,50,6.559,26303,1.84,1
1810325.732,907.63,57,1.001,28077,0.08,0
3293014.25,724.97,48,3.325,25323,1.48,1
1135093.754,616.62,46,5.018,21116,1.38,0
5340904.711,780.84,51,1.525,48468,2.15,1
5809633.894,673.26,49,4.997,30743,2.94,0
3124234.97,777.33,39,6.593,59410,1.64,3
